w0,w1,w2,w3,w4
0.37387385751762103,1.0910930373024084,-0.8226860174243875,-0.9459039857459383,-0.22841334236089816
0.37398308206726394,1.0911145514280582,-0.8226644995005216,-0.9458827027324183,-0.22839190071049423
0.3738911751083461,1.0910964451785823,-0.8226824080847696,-0.9459007448016163,-0.22841015821149305
0.37419001233817584,1.0911546752818286,-0.8226237439526615,-0.9458413801889003,-0.22835138743308167
0.3743497240474873,1.0911860279644228,-0.8225920169025382,-0.9458099705098486,-0.228320217881496
0.37387889797350193,1.0910924974242195,-0.8226846118408605,-0.945901857558483,-0.22841249721740237
0.37392648414363866,1.0911018559511412,-0.8226753248600172,-0.9458925309293491,-0.22840320374515952
0.37424443763685616,1.0911639081816973,-0.8226130077139958,-0.9458304353256216,-0.2283401287585184
0.37439850660112767,1.0911941048562068,-0.8225829183910093,-0.9457998714284778,-0.2283095050572903
0.37472632895760166,1.0912581278267823,-0.8225178856387472,-0.9457347114272536,-0.22824526022217276
0.3744521223109,1.0912037312532377,-0.8225723886495454,-0.9457884489483762,-0.22829869383647283
0.37408405462941147,1.091130571842042,-0.8226445205436715,-0.945860172908264,-0.22837052590055393
0.3742309337284437,1.091159356405734,-0.8226158987680113,-0.9458315079931288,-0.22834150176402837
0.3744670911269908,1.091205375506656,-0.822569810305919,-0.9457848419622089,-0.2282944214925212
0.3747359684454966,1.0912578495861371,-0.8225166786346849,-0.9457312386568064,-0.2282416523763386
0.3747067051813403,1.091252067000462,-0.822522512550667,-0.9457369817838008,-0.2282473357465564
0.37423582852237514,1.0911581931642544,-0.8226149254967001,-0.9458284331805248,-0.22833970797657907
0.37428490687695326,1.0911678251458927,-0.8226053937350601,-0.9458188054426195,-0.2283300065738168
0.3746584899389038,1.0912403806488196,-0.8225321076634868,-0.945744958636216,-0.22825587656146223
0.3747786968309803,1.0912639617256763,-0.822508346160379,-0.945721106006634,-0.228232279724058
0.3746857524763783,1.0912455892552415,-0.8225267890900958,-0.9457393511570183,-0.22825039157057567
0.3743459092952832,1.0911781542407053,-0.8225935009412113,-0.9458055755938056,-0.22831707872850016
0.37438818073871566,1.0911864522039942,-0.8225852636050244,-0.9457972807019828,-0.22830873958567613
0.37464524880653755,1.0912365464502656,-0.8225348193419354,-0.9457465673324128,-0.22825783087510487
0.3747572476382895,1.0912585238922035,-0.8225127246562973,-0.9457243875410511,-0.2282358360897524
0.37470766330498895,1.0912487420914498,-0.8225225441352167,-0.9457341251137629,-0.22824553048745552
0.37447020741368053,1.0912017172962407,-0.8225691766873454,-0.9457805509038074,-0.228292144303556
0.37437036417468544,1.091182109675552,-0.8225886973706413,-0.9458001506465455,-0.2283118333740932
0.3745108611495357,1.0912095787057805,-0.8225611170898899,-0.9457724446658912,-0.22828425910153588
0.37454988412138174,1.0912172391164079,-0.8225534217661705,-0.945764785924037,-0.228276598232447
0.3744124757013554,1.0911901421982635,-0.8225803898715659,-0.9457917615198909,-0.2283035943998704
0.37450510353363614,1.0912083215583277,-0.8225622054621393,-0.9457735632430467,-0.2282854014588664
0.3744694926225432,1.0912013305344483,-0.8225692018173684,-0.9457805575469042,-0.2282924294329546
0.37448034844983014,1.0912034633421095,-0.8225670696350585,-0.9457784151003747,-0.228290302189997
0.3745783539617192,1.0912227125078513,-0.8225477278047904,-0.9457592105266968,-0.2282710917572935
0.3745170660569004,1.0912106170631193,-0.8225597374158928,-0.94577122380175,-0.22828318803731604
0.37466290330920954,1.0912391944584412,-0.822531151302039,-0.9457424401739386,-0.22825435508270953
0.3747563357075844,1.0912575084977916,-0.8225127107229842,-0.9457239679930761,-0.22823597026543088
0.3746783140997847,1.09124210951787,-0.8225281360922942,-0.9457393204085993,-0.2282512048033788
0.3745806869476743,1.0912228080074493,-0.8225473463168438,-0.9457583831348815,-0.22827034780380956
0.3745848556860779,1.0912236282956487,-0.8225465323269094,-0.9457575657171925,-0.2282695216600912
0.37481992628886734,1.0912695282984763,-0.822500439036742,-0.9457109803757608,-0.22822296636568132
0.3749903741681876,1.0913029501873333,-0.8224666603653121,-0.9456772234911945,-0.22818954384071927
0.37487108681243586,1.0912793103015703,-0.8224902850036145,-0.9457006141290905,-0.2282128592689193
0.37463480222755896,1.0912325145802724,-0.8225366172165332,-0.9457467973665236,-0.22825944135366216
0.3747350758689154,1.0912521768858092,-0.8225170181327017,-0.9457270290212397,-0.22823963518325396
0.375043646751538,1.0913124889131238,-0.8224561852391341,-0.9456660797288675,-0.22817875124698747
0.3750535742532082,1.0913144460603679,-0.8224542243470477,-0.9456641209394515,-0.2281767943050132
0.37486445308439775,1.0912770906193308,-0.8224915397317354,-0.9457014011299533,-0.22821391272343916
0.37480284248703966,1.0912649342692209,-0.8225036846165247,-0.9457134933137453,-0.22822594194183288
0.3746985463648411,1.0912443750725502,-0.8225241545994901,-0.945733856707144,-0.2282465160873146
0.3748069601786063,1.0912656532262743,-0.8225029872435708,-0.9457124702784867,-0.22822507460243496
0.37514520304835813,1.091331693770026,-0.8224362632095058,-0.9456455744731872,-0.22815821704975583
0.3751287494378887,1.09132844802159,-0.8224395173136446,-0.9456488267165518,-0.22816145599394827
0.3750706606329323,1.0913169595388044,-0.8224509992270411,-0.94566026167776,-0.228172828378639
0.3748749453532469,1.0912782741863791,-0.822489526386152,-0.9456985780013978,-0.22821138386545195
0.37475059874783967,1.0912537961718922,-0.8225138704475032,-0.9457230740137312,-0.22823585971785887
0.37485700727541293,1.091274628390955,-0.8224929081977074,-0.9457021290156172,-0.22821498144065333
0.3747965498465111,1.091262718408216,-0.8225048083786721,-0.9457139912882051,-0.22822686062595088
0.37468249056076486,1.0912402674676822,-0.8225271878010736,-0.9457364026182083,-0.2282493233048236
0.3746948740385432,1.0912426972135656,-0.8225247545909646,-0.9457339638331255,-0.2282468923748696
0.3747000667640897,1.0912437175240564,-0.822523731942737,-0.9457329444787648,-0.2282458733454964
0.3746152967803903,1.0912270230400483,-0.8225403726551654,-0.945749579885852,-0.22826255042115365
0.37460839076242314,1.091225667359016,-0.8225417279039837,-0.9457509385293139,-0.2282639095230403
0.37462251675528135,1.0912284394680982,-0.822538948851289,-0.9457481585389295,-0.22826113574775805
0.3745532061247626,1.0912148037614653,-0.8225525891587933,-0.9457617683513978,-0.22827472943752047
0.3744958105996735,1.0912035083424836,-0.822563859325103,-0.9457730251666365,-0.22828599388277085
0.374594392041978,1.091222865761866,-0.8225445248372619,-0.9457536775736349,-0.22826658091783047
0.3746747221724669,1.091238620673692,-0.8225287592465571,-0.9457378587139144,-0.22825068754020228
0.3747128730860567,1.0912461081716585,-0.8225212464497198,-0.9457303105265424,-0.22824318783520825
0.37460910715092594,1.0912256742602284,-0.8225417766191834,-0.9457507088297201,-0.22826344951601937
0.3743983096635144,1.0911839678164554,-0.8225832151804213,-0.9457918698465833,-0.2283046290572676
0.3744046846018153,1.0911852210015591,-0.8225819703888153,-0.9457906244947627,-0.2283033703653688
0.3745783017973,1.0912191220712486,-0.8225480540620571,-0.9457563448598666,-0.22826890601027616
0.374783873944036,1.0912592808359471,-0.8225074651208794,-0.9457155371999889,-0.22822852003096425
0.37468880103041546,1.0912405092807544,-0.8225263378289978,-0.9457342148894694,-0.22824704148384456
0.3743286895940188,1.0911690243775325,-0.8225970840524099,-0.9458043693293293,-0.228317539619364
0.3742006839815793,1.0911438768461283,-0.8226220212277728,-0.9458294286751342,-0.22834278129167135
0.37446204638903857,1.0911947936775384,-0.8225708549482313,-0.9457778901205598,-0.22829129735375447
0.37468020660578094,1.091237502369822,-0.8225278355165316,-0.9457349162775964,-0.22824835224954212
0.3746993768402063,1.091241282585128,-0.8225240593072115,-0.9457311425936153,-0.22824457919616273
0.37473409074772446,1.0912481206330207,-0.8225172258322626,-0.9457243102605741,-0.2282377426864489
0.3746817745362432,1.0912378221231107,-0.82252752262124,-0.94573461334408,-0.22824804898986029
0.37459185512695126,1.0912201243358235,-0.8225452312273587,-0.9457523274844678,-0.228265666490788
0.3745942932881354,1.0912206045039698,-0.822544750909151,-0.9457518497866352,-0.2282651897297524
0.37448767739060856,1.0911996011522882,-0.8225656396770865,-0.9457726975903203,-0.2282862512501682
0.37449539791178654,1.0912011137988913,-0.8225641299968832,-0.9457711724339584,-0.22828472787521928
0.37463694478255094,1.0912287920480308,-0.8225361680101856,-0.9457432431074208,-0.2282570362898582
0.37449622651416126,1.0912009937482339,-0.822563933841012,-0.945770772588786,-0.22828454898267064
0.37433420821852287,1.0911690251016684,-0.822595630362733,-0.9458024497807304,-0.22831644225309336
0.374435501859083,1.0911888417283373,-0.8225758258210166,-0.9457825101470134,-0.22829644561950904
0.3745932672641404,1.0912196874115272,-0.8225447697312891,-0.9457513652796776,-0.2282654077680039
0.37466290704718985,1.0912333959894642,-0.8225310219657154,-0.9457376647523384,-0.2282517715144392
0.3746836339016724,1.0912374877301907,-0.8225269442844813,-0.9457336062008762,-0.22824768921888644
0.374712251089998,1.091243117709979,-0.8225213407168189,-0.9457279698501827,-0.2282420135288873
0.3748558398985343,1.0912712340152935,-0.8224930599202797,-0.9456994916658368,-0.22821371847705127
0.37484069919344853,1.0912682519500172,-0.82249606279909,-0.9457024752342611,-0.22821667516148184
0.3746177406784592,1.0912240322524231,-0.8225399981364134,-0.9457460146841212,-0.228260283599558
0.3745319861752049,1.0912071338037244,-0.8225567443185222,-0.9457627874005393,-0.2282772331471468
0.3747347451733144,1.0912467286818672,-0.8225170867023335,-0.9457227116825642,-0.2282370722564106
0.37495769369019305,1.0912903351644136,-0.822473020485945,-0.9456785518124243,-0.2281932361165409
0.3748985194599588,1.0912786392604863,-0.8224847412471294,-0.9456901866502316,-0.22820481247441085
0.3747524683251056,1.0912497106125671,-0.8225134578228894,-0.9457187588884792,-0.22823352197427427
0.3748853043605712,1.0912758288353388,-0.8224874708775843,-0.9456926471013583,-0.22820721947609107
0.37524867412722074,1.0913469154965627,-0.8224160427145887,-0.9456206972528579,-0.22813503995647075
0.3753881598464437,1.0913743344224136,-0.8223884235308062,-0.9455929899058758,-0.22810745740559532
0.37526420621900913,1.0913497907054244,-0.8224130455937971,-0.9456175010691256,-0.22813167509852617
0.37516972589908903,1.0913310231998936,-0.8224317285689824,-0.9456359603544504,-0.2281501306099959
0.37522584009293264,1.0913421194799655,-0.8224207651438395,-0.9456249991706928,-0.22813895479006463
0.3755653915848064,1.091408460045664,-0.822354438140945,-0.9455573733870783,-0.22807080857417225
0.37592281647959824,1.0914782783872083,-0.8222832526531113,-0.9454856400723123,-0.22800036859276057
0.3757135585987493,1.0914366021510304,-0.8223252496198947,-0.9455268798445052,-0.22804093000640036
0.3751478415842861,1.091323065692719,-0.8224367390448445,-0.9456365353649264,-0.228151616036754
0.3750945793629996,1.0913125689703809,-0.8224470631051869,-0.9456469564477138,-0.22816222308963785
0.37550486631781615,1.091392096770327,-0.8223667879266549,-0.9455652487133728,-0.22808024080243192
0.37577710970084294,1.0914453628708451,-0.8223125712625486,-0.9455108498714033,-0.22802690817520985
0.3755995738624178,1.091410007003563,-0.8223480459319825,-0.9455456292389824,-0.22806141606237143
0.3751337291975246,1.0913169233442794,-0.8224393051559163,-0.9456361761126368,-0.22815342070104655
0.37512104977280786,1.0913144394380618,-0.8224417696732853,-0.945638680307656,-0.2281559451188812
0.3754435529407685,1.0913771248261388,-0.8223780750779063,-0.9455744713417836,-0.2280924927131912
0.3754337570980993,1.091375190140538,-0.8223800253872059,-0.945576398671016,-0.22809440164319383
0.37503222045664947,1.0912952459568255,-0.8224590276061106,-0.9456546466960112,-0.22817337235006907
0.3749266308424184,1.091274471230545,-0.8224796040066694,-0.9456754131357673,-0.22819425564474496
0.3751567979946072,1.0913193242357715,-0.8224343367487621,-0.9456298911542839,-0.22814884277944047
0.37519806164677005,1.0913274396091728,-0.8224261757093094,-0.945621749676841,-0.22814075216852864
0.3750035486496388,1.091288969232451,-0.8224645538725474,-0.9456598880600083,-0.22817892172192464
0.3748889999652395,1.0912663683359896,-0.8224870135625496,-0.9456823661061552,-0.22820144749811117
0.37494008250397215,1.0912763841470872,-0.8224769895656007,-0.9456723208241811,-0.22819136007908883
0.3749243262637896,1.0912732922783699,-0.8224800879996138,-0.9456754322552275,-0.22819446307656627
0.3749142935925187,1.0912713193730608,-0.8224820691806893,-0.9456774080662893,-0.22819642448904576
0.3748065318786768,1.091250039350786,-0.822503291523224,-0.9456984757525152,-0.22821756210970173
0.3747072258985072,1.0912304822608718,-0.822522706092239,-0.9457179547684184,-0.2282371961069304
0.37480346632751055,1.0912492975069197,-0.8225038283887622,-0.9456989268678515,-0.22821820799341896
0.37491067115068544,1.091270325892642,-0.8224826326944292,-0.9456777754933983,-0.2281972325056758
0.3748412719486832,1.0912566048283368,-0.8224963250681943,-0.9456913540066394,-0.22821083952270715
0.3747349329628073,1.0912356242824748,-0.822517131147891,-0.9457122037621143,-0.22823188692807664
0.374885073221548,1.0912650004342532,-0.822487693330181,-0.9456824868820634,-0.2282022246728668
0.375016750417675,1.0912908182217587,-0.8224616307972163,-0.9456564722566083,-0.22817638924972217
0.3748001432164167,1.091247945708604,-0.8225044245031676,-0.9456989711771906,-0.22821879348414076
0.37464034378192007,1.0912163751515247,-0.8225357775857811,-0.945730254406192,-0.22825013800583127
0.3746784273456476,1.091223847250056,-0.822528322134834,-0.9457227843479089,-0.2282426159219192
0.37476535672272543,1.0912408650299914,-0.8225112710122569,-0.9457056144718574,-0.22822544654029248
0.37483213421655537,1.0912539633779947,-0.8224980814400931,-0.9456924252795015,-0.22821236090156008
0.3747611552457561,1.0912399439501344,-0.8225121004642492,-0.9457063342346927,-0.2282262381358242
0.3747131485941908,1.091230462178275,-0.8225215077909263,-0.9457157201069096,-0.22823570866714207
0.37491620942186543,1.0912702537379644,-0.8224818069803372,-0.9456756612012115,-0.2281953579183594
0.37514252732304254,1.091314501583452,-0.8224371600261962,-0.9456306889784546,-0.2281505814931125
0.37511074299658986,1.091308231317785,-0.8224434759729331,-0.945636977427181,-0.22815678626192637
0.3746973180805321,1.0912260785701606,-0.822525271048589,-0.9457176840619378,-0.22823742749840847
0.3745104425434774,1.0911891057170549,-0.8225617519067285,-0.9457541353588749,-0.22827405680422583
0.37475389968550976,1.0912366321381235,-0.8225142639973128,-0.9457064155435929,-0.2282256208118137
0.3749905041196834,1.0912827833820082,-0.8224678873751305,-0.9456593429028701,-0.22817860196778503
0.375095860092058,1.0913034341113257,-0.8224469267204711,-0.9456384062029731,-0.22815803124682357
0.37474108568142395,1.0912328514596192,-0.8225174287072038,-0.9457076757967224,-0.22822680011956337
0.37433158903559566,1.0911514748827695,-0.8225973828004188,-0.9457870519351367,-0.22830721009247124
0.3744808806677006,1.09118062402768,-0.8225684443625225,-0.9457577365885635,-0.22827753484098387
0.3749203565478106,1.0912658112902491,-0.8224821475784749,-0.9456703803377073,-0.22819037728557365
0.3750481825545528,1.091290911583118,-0.8224567391289641,-0.9456450296807779,-0.22816537424527497
0.3747792407021461,1.0912374530135176,-0.8225100761048123,-0.9456976352822912,-0.22821776777387767
0.3744265815830001,1.0911675130962,-0.8225790569827449,-0.9457663380724322,-0.22828715270492675
0.37444194523380303,1.0911705182591551,-0.8225760639347289,-0.9457633153068385,-0.2282841161138804
0.37472675609198675,1.0912260032857923,-0.8225200280046077,-0.9457070230809248,-0.22822813158994623
0.3747528342708826,1.0912311341119822,-0.8225148737111682,-0.9457018969616476,-0.22822301443554877
0.3746676124147536,1.0912142902036823,-0.8225316255480701,-0.9457186195018829,-0.22823975505885863
0.37474817916861874,1.0912301269993328,-0.8225158164488043,-0.9457027933073007,-0.2282238431093734
0.3748604604104108,1.0912521592298996,-0.8224937603934802,-0.9456806177403104,-0.22820164287337216
0.37492661526741855,1.091265154412023,-0.8224806947964144,-0.945667537608538,-0.22818864187775328
0.3749338068810623,1.09126657475711,-0.8224792728712773,-0.9456661242861953,-0.22818723510163336
0.3748274453172198,1.0912455449592464,-0.8225001754366834,-0.945686930035156,-0.2282082330004348
0.3747751351598145,1.0912352647748729,-0.8225104080053269,-0.9456972571058739,-0.22821858857851368
0.37489732514945234,1.0912591667762919,-0.8224862852588735,-0.9456730677697887,-0.2281946401809853
0.37471785656897266,1.091223736091044,-0.8225218137487508,-0.9457082423771513,-0.22822966044276904
0.3744741325550646,1.0911754872770296,-0.8225695819791073,-0.9457558010013252,-0.22827739179333936
0.3746001178874167,1.0912001795356248,-0.8225449980697229,-0.9457311278065555,-0.22825246431503465
0.37492053574278195,1.0912627036673983,-0.822482246858883,-0.9456677298776941,-0.22818879703291167
0.37521289113663686,1.09131995907515,-0.82242440137321,-0.9456096386289417,-0.22813115378132967
0.3752030564555069,1.0913180131835458,-0.8224263555321549,-0.9456115777174977,-0.22813308065029855
0.3749423015814076,1.0912662009831449,-0.8224777681591315,-0.9456626663566472,-0.22818431526487776
0.3747776676246908,1.0912337403657406,-0.8225100242189101,-0.9456950145815776,-0.2282167794411912
0.3748857828553624,1.0912549229420028,-0.8224887811177303,-0.9456736953350462,-0.22819553376284196
0.37493075562247064,1.0912637594494594,-0.8224799129360391,-0.9456648577555624,-0.228186686725234
0.3749599747158652,1.0912695211636196,-0.8224741711043283,-0.945659109778848,-0.22818093522692176
0.3751056571282588,1.0912981491529938,-0.8224455124768045,-0.9456304335931195,-0.2281521139042472
0.3751409610595012,1.091305094138315,-0.8224385632365181,-0.9456234491810872,-0.2281451315560952
0.3751527428985262,1.0913074132803344,-0.8224362323567731,-0.9456211189901128,-0.22814282179318213
0.37502234915957583,1.091281616617832,-0.822462021396411,-0.9456466819452413,-0.22816832849673793
0.374936042183892,1.0912645469790987,-0.8224789413909172,-0.9456635647071073,-0.22818533771158983
0.3750009551989794,1.0912772728086155,-0.8224662435647326,-0.945650771773378,-0.22817243272796095
0.3751993106244669,1.0913160736979628,-0.822427152054198,-0.9456113378707136,-0.22813337652674304
0.3752321659430722,1.091322548761754,-0.8224206202770473,-0.9456048686555087,-0.22812695542069383
0.3748878462564108,1.0912540965428352,-0.8224884168544915,-0.945672161054936,-0.22819455362319876
0.3748435370448698,1.0912453720550754,-0.8224970764614697,-0.9456808600145672,-0.228203292374284
0.3750180916994989,1.0912794862866928,-0.8224628072013928,-0.9456464339973907,-0.2281687469599392
0.3750968254468504,1.0912949436073272,-0.8224472791746871,-0.945630852115997,-0.2281532592627028
0.37504330865772006,1.091284388919423,-0.8224578704686224,-0.9456413793912125,-0.22816373837708329
0.3748603508890401,1.0912481804783472,-0.822493860048995,-0.9456772043242094,-0.2281996588941287
0.3748770053132412,1.0912514565662808,-0.8224905989487128,-0.9456739345230268,-0.2281963706752035
0.3750499887935024,1.0912853284353718,-0.8224566367065183,-0.9456397809824019,-0.22816213527506737
0.37513828430462015,1.0913026636949512,-0.8224392038029751,-0.94562230629552,-0.2281447473832464
0.3751665984282473,1.0913082539835155,-0.8224336001155571,-0.9456167304410691,-0.22813920578029084
0.3751095615741225,1.0912969657407279,-0.8224448322907466,-0.9456278936189784,-0.22815045596215
0.37514379303505146,1.0913037068868177,-0.822438132554334,-0.9456211416659358,-0.22814365950841853
0.3753446926649316,1.0913430266975723,-0.822398506291521,-0.9455812542348394,-0.22810396697022425
0.3753900757750446,1.0913519782474068,-0.8223894957439223,-0.9455722877134346,-0.22809508560743824
0.3752948513646169,1.0913330720049617,-0.8224083096090856,-0.94559092289584,-0.2281137796347543
0.3752876125054359,1.091331641794788,-0.8224097262359845,-0.9455923439960671,-0.22811521880518876
0.37555562833982126,1.0913840918329551,-0.8223571105746574,-0.9455390592926115,-0.2280619071485044
0.3757831514687212,1.0914287581487407,-0.8223118762978077,-0.9454938021347149,-0.2280171494613339
0.3756315083540461,1.0913986097121195,-0.8223420399845415,-0.9455236329265162,-0.22804681830508
0.3753836080961586,1.09134929929182,-0.8223908062011704,-0.9455721343967716,-0.22809567485591653
0.37537542993933537,1.091347690508632,-0.8223924062504534,-0.9455737461600591,-0.22809729856142297
0.37571044722743846,1.0914132363502236,-0.8223263805459755,-0.9455072312438976,-0.2280311502147664
0.3758764342202793,1.0914459493131832,-0.8222934251991778,-0.9454744575168909,-0.22799838514590168
0.3756632700712382,1.0914036273315852,-0.8223355139406434,-0.9455165351393795,-0.2280404853100438
0.3755680933975886,1.0913848349294444,-0.8223543013782195,-0.9455353326416857,-0.22805917993988023
0.37557915522987634,1.0913870184842547,-0.822352116653644,-0.94553315987338,-0.22805700796170783
0.37545668069242366,1.0913628296225104,-0.8223761731378042,-0.9455572076093344,-0.2280812818828599
0.3754941766920056,1.0913701945976209,-0.822368810840987,-0.9455497760651432,-0.22807387553464423
0.3755608675379962,1.0913832892692834,-0.8223555930050938,-0.9455366030431219,-0.22806078625350973
0.37538622843113806,1.0913486765571383,-0.8223900883659824,-0.9455708791170385,-0.2280950030078112
0.3752442680767962,1.0913206360240468,-0.8224179506454352,-0.9455986931768585,-0.22812302953151148
0.3752023630506889,1.0913124114070167,-0.8224261610285968,-0.9456069662768576,-0.22813131956707788
0.375281937771318,1.0913280023517564,-0.8224104509889594,-0.9455912240777592,-0.22811571756183896
0.3752142517740503,1.091314639443391,-0.8224238412520571,-0.9456044950924184,-0.22812896045923897
0.3750029173978697,1.0912728313440367,-0.8224652770248536,-0.9456458430753667,-0.2281706636841912
0.3749236473504037,1.09125728907526,-0.8224807863642718,-0.9456614856635776,-0.22818633676530517
0.3750310890511217,1.0912783102535912,-0.8224595845820758,-0.945640242551656,-0.22816532805801693
0.3749122526126211,1.0912548599147636,-0.8224830806338564,-0.9456634793390014,-0.22818857361313047
0.37471477071528375,1.0912158142740147,-0.8225216954300497,-0.9457021087054349,-0.22822748449618327
0.37490192672314365,1.0912524099883425,-0.8224850859073274,-0.9456652323859712,-0.22819044058551063
0.37511613010663286,1.0912943102389663,-0.8224428803030829,-0.9456228349706038,-0.22814812359827388
0.375121454412749,1.0912953593146306,-0.8224418264597014,-0.9456217831263692,-0.22814707902996245
0.37491027975089186,1.0912535613761107,-0.8224835451073016,-0.9456632131935253,-0.22818843407044268
0.37481845872717534,1.091235421657562,-0.8225015593479564,-0.9456811948117712,-0.22820646164313377
0.37505325503878006,1.0912814860237705,-0.822455578400784,-0.9456350963541008,-0.2281599204490574
0.3753561865315844,1.091340810111412,-0.8223961027024534,-0.9455750494423664,-0.22809955316776473
0.37553912432041536,1.0913767269870098,-0.8223598408758701,-0.9455385941472925,-0.22806344019866773
0.3754797966247304,1.0913649670842238,-0.822371663521514,-0.9455503057748055,-0.2280750078092423
0.375136058316904,1.0912964679429575,-0.8224395194356326,-0.9456173272702231,-0.2281424762044205
0.37510251242629966,1.091289845791687,-0.8224460601548433,-0.9456239116029913,-0.2281491202207816
0.3755120865401099,1.091369703837668,-0.8223656696149002,-0.9455427923641152,-0.2280675816343977
0.3757635499714567,1.0914190606703886,-0.8223158653878551,-0.9454927306731344,-0.2280178322386248
0.3757390246006754,1.091414203235937,-0.8223207479329101,-0.9454975827598611,-0.2280226392731075
0.3755240128682956,1.091371398400077,-0.8223632857433293,-0.9455397256012864,-0.22806483025312807
0.3753745434846922,1.0913418274541904,-0.8223925821192126,-0.9455690554416049,-0.2280944427813263
0.3755746677235928,1.0913810523093737,-0.8223533124585684,-0.9455294072907614,-0.22805481080595413
0.37571012718778224,1.0914076330335227,-0.8223264755431657,-0.9455025813241608,-0.22802807092712704
0.37556761927614696,1.091379399696032,-0.8223546973621485,-0.9455307125759107,-0.22805598770204288
0.37546135772386086,1.0913583559921491,-0.8223756735342387,-0.9455515288225552,-0.2280768519369248
0.3753642728414245,1.0913391913069217,-0.8223946921050647,-0.9455705912373896,-0.22809610388214305
0.3755236272758421,1.0913704082535909,-0.8223634031931522,-0.9455389912316556,-0.22806456110745615
0.37568067188849297,1.0914012436368015,-0.8223322612253843,-0.9455079056653783,-0.22803368373188967
0.3753672060271669,1.0913390833144259,-0.8223943089686555,-0.9455695378536086,-0.22809521886753087
0.3750254274003206,1.0912714313142866,-0.8224615078801214,-0.945636630946532,-0.22816204756675307
0.37507450985370994,1.0912810816761895,-0.8224518727147028,-0.9456270337504029,-0.2281524247449748
0.375113375024746,1.0912887111308338,-0.8224442733254451,-0.9456194140698768,-0.22814469101988724
